frame.number,frame.time,wlan.sa,wlan.ra,frame.len,wlan.fc.retry,wlan.bssid,wlan.seq,wlan_radio.channel,wlan.fc.type,wlan.fc.subtype,wlan.fixed.timestamp,wlan.fixed.beacon,wlan.ssid,wlan.rsn.akms.count,wlan.rsn.akms.type,wlan.fixed.auth.alg,wlan.fixed.auth_seq,wlan.fixed.status_code,wlan.fixed.finite_cyclic_group,wlan.fixed.aid,wlan.fixed.reason_code,eapol.keydes.type,wlan_rsna_eapol.keydes.msgnr,label
2303,"Jan 10, 2021 04:09:28.558930081 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,599,4,0,8,0x000000000acf0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
130,"Jan 10, 2021 04:07:15.112216892 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,653,1,0,8,0x0000000002dac180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2081,"Jan 10, 2021 04:09:12.027459315 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3687,1,0,8,0x0000000009d2c181,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2327,"Jan 10, 2021 04:09:30.098868433 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,693,1,0,8,0x000000000ae68180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2757,"Jan 10, 2021 04:10:06.569256276 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2919,1,0,8,0x000000000d130180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
55,"Jul 30, 2023 13:11:05.688453000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,208,0,d6:7e:a7:8e:35:cb,454,11,0,8,0x0000000000fcc82f,0,Aya's Galaxy ,2,3,,,,,,,,,normal
736,"Jan 10, 2021 04:07:51.582800768 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2878,1,0,8,0x0000000005074180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
339,"Jan 10, 2021 04:07:29.595583858 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1537,1,0,8,0x0000000003b7c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1023,"Jan 10, 2021 04:08:08.261612446 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3895,4,0,8,0x000000000605c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2670,"Jan 10, 2021 04:09:59.278443731 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2474,1,0,8,0x000000000ca3c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2329,"Jan 10, 2021 04:09:30.131610989 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,695,1,0,8,0x000000000ae70180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1339,"Jan 10, 2021 04:08:31.676036209 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1228,1,0,8,0x00000000076b0961,16,Aya's Galaxy ,1,2,,,,,,,,,attack
616,"Jan 10, 2021 04:07:44.292028302 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2433,1,0,8,0x0000000004980180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1866,"Jan 10, 2021 04:08:57.396677742 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2794,1,0,8,0x0000000008f38181,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1760,"Jan 10, 2021 04:08:52.050621448 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2283,4,0,8,0x00000001189d8180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
1935,"Jan 10, 2021 04:09:04.523767974 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3229,1,0,8,0x0000000009604207,16,Aya's Galaxy ,1,2,,,,,,,,,attack
286,"Jan 10, 2021 04:07:26.040279049 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1320,1,0,8,0x0000000003818180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
753,"Jan 10, 2021 04:07:53.729118665 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3009,4,0,8,0x0000000005280180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1805,"Jan 10, 2021 04:08:53.759444242 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2574,1,0,8,0x0000000008bc0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1139,"Jan 10, 2021 04:08:17.174433024 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,343,1,0,8,0x00000000068dc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
153,"Jul 30, 2023 13:12:28.959738000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,236,0,d6:7e:a7:8e:35:cb,552,11,0,8,0x000000000471832d,0,Aya's Galaxy ,2,3,,,,,,,,,normal
400,"Jan 10, 2021 04:07:33.314805025 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1764,1,0,8,0x0000000003f08180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
779,"Jan 10, 2021 04:07:55.285482099 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3104,1,0,8,0x00000000053fc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1999,"Jan 10, 2021 04:09:08.177351808 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3452,1,0,8,0x0000000009980180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1131,"Jan 10, 2021 04:08:17.059650632 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,336,1,0,8,0x00000000068c0181,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1087,"Jan 10, 2021 04:08:13.520813160 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,120,1,0,8,0x0000000006560180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
829,"Jan 10, 2021 04:07:58.939192528 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3327,1,0,8,0x0000000005778180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1669,"Jan 10, 2021 04:08:46.468665484 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2130,1,0,8,0x00000000084cc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2175,"Jan 10, 2021 04:09:19.186339120 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2548,1,0,8,0x000000011a3b9180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
2644,"Jan 10, 2021 04:09:55.788682232 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2261,1,0,8,0x000000000c6e8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2055,"Jan 10, 2021 04:09:11.961904956 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3683,1,0,8,0x0000000009d1c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
937,"Jan 10, 2021 04:08:02.576264890 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3548,1,0,8,0x0000000005af0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
731,"Jan 10, 2021 04:07:51.500939999 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2873,1,0,8,0x0000000005060180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
823,"Jan 10, 2021 04:07:58.840813936 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3321,1,0,8,0x0000000005760180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2474,"Jan 10, 2021 04:09:41.174410349 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1369,1,0,8,0x000000000b8f8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2763,"Jan 10, 2021 04:10:06.618489425 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2922,1,0,8,0x000000000d13c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2042,"Jan 10, 2021 04:09:11.830847662 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3675,1,0,8,0x0000000009cfc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
10,"Jan 10, 2021 04:07:07.772440083 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,206,1,0,8,0x00000000026ac180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2902,"Jan 10, 2021 04:10:17.530016160 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3586,1,0,8,0x000000000dba4180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
396,"Jan 10, 2021 04:07:33.265708752 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1761,1,0,8,0x0000000003efc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1803,"Jan 10, 2021 04:08:53.726683917 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2572,1,0,8,0x0000000008bb8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
224,"Jan 10, 2021 04:07:22.485187801 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1103,1,0,8,0x00000000034b4180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1727,"Jan 10, 2021 04:08:49.991147652 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2345,1,0,8,0x0000000008828180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1936,"Jan 10, 2021 04:09:04.540041890 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3230,1,0,8,0x0000000009608180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
7,"Jan 10, 2021 04:07:07.723272442 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,203,1,0,8,0x00000000026a0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
173,"Jul 30, 2023 13:12:56.138332000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,572,11,0,8,0x00000000011029b6,0,Aya's Galaxy ,2,3,,,,,,,,,normal
1235,"Jan 10, 2021 04:08:24.514261339 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,791,1,0,8,0x0000000006fdc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2477,"Jan 10, 2021 04:09:41.207086214 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1371,1,0,8,0x000000000b900180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2873,"Jan 10, 2021 04:10:14.072185139 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,3084,1,0,8,0x000000011d811180,100,Aya's Galaxy ,,,,,,,,,,,attack
2600,"Jan 10, 2021 04:09:52.056343802 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2869,1,0,8,0x000000011c312180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
209,"Jul 30, 2023 13:13:32.408809000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,608,11,0,8,0x000000000012fd33,0,Aya's Galaxy ,2,3,,,,,,,,,normal
1182,"Jan 10, 2021 04:08:20.893545340 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,570,1,0,8,0x0000000006c68180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1380,"Jan 10, 2021 04:08:33.787547564 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1357,4,0,8,0x00000000078b4180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1007,"Jan 10, 2021 04:08:06.295636152 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3775,1,0,8,0x0000000005e7c1e0,16,Aya's Galaxy ,1,2,,,,,,,,,attack
99,"Jul 30, 2023 13:11:37.048438000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x00000000015efec4,0,Aya's Galaxy ,2,3,,,,,,,,,normal
401,"Jan 10, 2021 04:07:33.331182584 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1765,1,0,8,0x0000000003f0c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2339,"Jan 10, 2021 04:09:30.262675558 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,703,1,0,8,0x000000000ae90180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1945,"Jan 10, 2021 04:09:04.654797389 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3237,1,0,8,0x0000000009624180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2379,"Jan 10, 2021 04:09:33.801577277 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,919,1,0,8,0x000000000b1f0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1910,"Jan 10, 2021 04:09:01.083032314 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3019,1,0,8,0x00000000092bc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1228,"Jan 10, 2021 04:08:24.415965838 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,785,1,0,8,0x0000000006fc4181,16,Aya's Galaxy ,1,2,,,,,,,,,attack
45,"Jul 30, 2023 13:10:57.540987000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,208,0,d6:7e:a7:8e:35:cb,444,11,0,8,0x0000000000891801,0,Aya's Galaxy ,2,3,,,,,,,,,normal
2812,"Jan 10, 2021 04:10:10.370290531 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3151,1,0,8,0x000000000d4d0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
265,"Jul 30, 2023 13:14:33.970954000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,234,0,d6:7e:a7:8e:35:cb,664,11,0,8,0x000000000163eb90,0,Aya's Galaxy ,2,3,,,,,,,,,normal
1047,"Jan 10, 2021 04:08:09.949129343 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3998,1,0,8,0x00000000061f8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
189,"Jul 30, 2023 13:13:05.710775000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,588,11,0,8,0x0000000001a277f8,0,Aya's Galaxy ,2,3,,,,,,,,,normal
468,"Jan 10, 2021 04:07:36.902793901 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1982,1,0,8,0x000000000427417f,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2526,"Jan 10, 2021 04:09:44.827890907 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1592,1,0,8,0x000000000bc7417f,16,Aya's Galaxy ,1,2,,,,,,,,,attack
774,"Jan 10, 2021 04:07:55.219088596 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1728,1,0,8,0x00000001153a5180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
2478,"Jan 10, 2021 04:09:41.223368034 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1372,1,0,8,0x000000000b904180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
3025,"Jan 10, 2021 04:10:24.919175570 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,4037,1,0,8,0x000000000e2b0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
214,"Jan 10, 2021 04:07:22.337496675 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1094,1,0,8,0x0000000003490180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1709,"Jan 10, 2021 04:08:49.958419271 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2343,1,0,8,0x0000000008820180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2443,"Jan 10, 2021 04:09:39.486784660 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1266,4,0,8,0x000000000b75c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1350,"Jan 10, 2021 04:08:31.775553269 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2085,1,0,8,0x0000000117682180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
2715,"Jan 10, 2021 04:10:03.030501547 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2703,1,0,8,0x000000000cdd0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
199,"Jul 30, 2023 13:13:14.149889000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,598,11,0,8,0x0000000002230501,0,Aya's Galaxy ,2,3,,,,,,,,,normal
2242,"Jan 10, 2021 04:09:24.855984077 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,374,4,0,8,0x000000000a968180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2759,"Jan 10, 2021 04:10:06.597022981 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,3011,1,0,8,0x000000011d0f0180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
524,"Jan 10, 2021 04:07:40.605553391 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2208,1,0,8,0x00000000045fc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
296,"Jan 10, 2021 04:07:26.108023531 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1324,1,0,8,0x00000000038289f6,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2768,"Jan 10, 2021 04:10:06.683973440 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2926,1,0,8,0x000000000d14c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1547,"Jan 10, 2021 04:08:42.585651591 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1893,1,0,8,0x0000000008118180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
63,"Jan 10, 2021 04:07:11.494910840 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1301,1,0,8,0x00000001129f2180,100,Aya's Galaxy ,,,,,,,,,,,attack
2805,"Jan 10, 2021 04:10:10.283395565 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,3047,1,0,8,0x000000011d474180,100,Aya's Galaxy ,,,,,,,,,,,attack
2524,"Jan 10, 2021 04:09:44.795070028 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1590,1,0,8,0x000000000bc6c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2559,"Jan 10, 2021 04:09:48.448868277 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1813,1,0,8,0x000000000bfe8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
775,"Jan 10, 2021 04:07:55.221702180 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3100,1,0,8,0x00000000053ec894,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2384,"Jan 10, 2021 04:09:33.867110178 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,923,1,0,8,0x000000000b200180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1946,"Jan 10, 2021 04:09:04.671134558 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3238,1,0,8,0x0000000009628180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2592,"Jan 10, 2021 04:09:51.938503455 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2026,1,0,8,0x000000000c33c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
93,"Jul 30, 2023 13:11:34.109286000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x0000000000ea72bf,0,Aya's Galaxy ,2,3,,,,,,,,,normal
1579,"Jan 10, 2021 04:08:42.735295784 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1902,1,0,8,0x000000000813ca3a,16,Aya's Galaxy ,1,2,,,,,,,,,attack
673,"Jan 10, 2021 04:07:47.978278342 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2658,1,0,8,0x0000000004d04180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
3010,"Jan 10, 2021 04:10:23.461184332 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3948,4,0,8,0x000000000e14c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2462,"Jan 10, 2021 04:09:40.997320546 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2761,1,0,8,0x000000011b886180,100,Aya's Galaxy ,,,,,,,,,,,attack
2331,"Jan 10, 2021 04:09:30.147930340 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,696,1,0,8,0x000000000ae74180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1861,"Jan 10, 2021 04:08:57.331108540 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2790,1,0,8,0x0000000008f28180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
54,"Jan 10, 2021 04:07:11.376844689 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,426,1,0,8,0x0000000002a1c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1649,"Jan 10, 2021 04:08:46.418579298 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2228,1,0,8,0x0000000118479180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
2059,"Jan 10, 2021 04:09:12.011113692 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3686,1,0,8,0x0000000009d28180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1487,"Jan 10, 2021 04:08:39.145047616 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1684,1,0,8,0x0000000007dd0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2598,"Jan 10, 2021 04:09:52.036903344 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2032,1,0,8,0x000000000c354180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
741,"Jan 10, 2021 04:07:51.648237270 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2882,1,0,8,0x0000000005084180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2007,"Jan 10, 2021 04:09:08.292063212 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3459,1,0,8,0x000000000999c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
147,"Jul 30, 2023 13:12:22.823495000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,546,11,0,8,0x000000000419bbea,0,Aya's Galaxy ,2,3,,,,,,,,,normal
