frame.number,frame.time,wlan.sa,wlan.ra,frame.len,wlan.fc.retry,wlan.bssid,wlan.seq,wlan_radio.channel,wlan.fc.type,wlan.fc.subtype,wlan.fixed.timestamp,wlan.fixed.beacon,wlan.ssid,wlan.rsn.akms.count,wlan.rsn.akms.type,wlan.fixed.auth.alg,wlan.fixed.auth_seq,wlan.fixed.status_code,wlan.fixed.finite_cyclic_group,wlan.fixed.aid,wlan.fixed.reason_code,eapol.keydes.type,wlan_rsna_eapol.keydes.msgnr
2787,"Jan 10, 2021 04:10:09.439697705 EET",b0:4e:26:27:69:f1,ff:ff:ff:ff:ff:ff,270,0,b0:4e:26:27:69:f1,1779,11,0,8,0x000000253305c1a3,100,VVM,1,2,,,,,,,,
2788,"Jan 10, 2021 04:10:09.542106309 EET",b0:4e:26:27:69:f1,ff:ff:ff:ff:ff:ff,270,0,b0:4e:26:27:69:f1,1780,11,0,8,0x0000002533075196,100,VVM,1,2,,,,,,,,
2789,"Jan 10, 2021 04:10:09.644517441 EET",b0:4e:26:27:69:f1,ff:ff:ff:ff:ff:ff,270,0,b0:4e:26:27:69:f1,1781,11,0,8,0x000000253308e197,100,VVM,1,2,,,,,,,,
2790,"Jan 10, 2021 04:10:09.697709283 EET",84:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:94:29,2320,6,0,8,0x00000047e4dd5180,100,402 Prashanti,1,2,,,,,,,,
2791,"Jan 10, 2021 04:10:09.729521513 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,1245,6,0,8,0x0000001422718141,100,Den speaker.o,,,,,,,,,,
2792,"Jan 10, 2021 04:10:09.748329089 EET",8a:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:94:29,783,6,0,8,0x00000047e4dee180,100,,1,2,,,,,,,,
2793,"Jan 10, 2021 04:10:09.800049489 EET",84:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:94:29,2321,6,0,8,0x00000047e4dee180,100,402 Prashanti,1,2,,,,,,,,
2794,"Jan 10, 2021 04:10:09.831951575 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,1246,6,0,8,0x0000001422731141,100,Den speaker.o,,,,,,,,,,
2795,"Jan 10, 2021 04:10:09.850640243 EET",8a:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:94:29,784,6,0,8,0x00000047e4e07180,100,,1,2,,,,,,,,
2796,"Jan 10, 2021 04:10:09.878889003 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,4016,6,0,4,,,Dalal's,,,,,,,,,,
2797,"Jan 10, 2021 04:10:09.902386837 EET",84:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:94:29,2322,6,0,8,0x00000047e4e07180,100,402 Prashanti,1,2,,,,,,,,
2798,"Jan 10, 2021 04:10:10.190120404 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3140,1,0,8,0x000000000d4a4180,16,Aya's Galaxy ,1,2,,,,,,,,
2799,"Jan 10, 2021 04:10:10.206481473 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3141,1,0,8,0x000000000d4a8180,16,Aya's Galaxy ,1,2,,,,,,,,
2800,"Jan 10, 2021 04:10:10.222880015 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3142,1,0,8,0x000000000d4ac180,16,Aya's Galaxy ,1,2,,,,,,,,
2801,"Jan 10, 2021 04:10:10.239378804 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3143,1,0,8,0x000000000d4b0180,16,Aya's Galaxy ,1,2,,,,,,,,
2802,"Jan 10, 2021 04:10:10.255706561 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3144,1,0,8,0x000000000d4b4180,16,Aya's Galaxy ,1,2,,,,,,,,
2803,"Jan 10, 2021 04:10:10.261266688 EET",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,1171,1,0,4,,,Vijay,,,,,,,,,,
2804,"Jan 10, 2021 04:10:10.272080188 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3145,1,0,8,0x000000000d4b8180,16,Aya's Galaxy ,1,2,,,,,,,,
2805,"Jan 10, 2021 04:10:10.283395565 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,3047,1,0,8,0x000000011d474180,100,Aya's Galaxy ,,,,,,,,,,
2806,"Jan 10, 2021 04:10:10.285911548 EET",1c:3b:f3:f8:10:52,ff:ff:ff:ff:ff:ff,298,0,1c:3b:f3:f8:10:52,3362,1,0,8,0x00000047db72614c,100,Krishna,1,2,,,,,,,,
2807,"Jan 10, 2021 04:10:10.288414940 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3146,1,0,8,0x000000000d4bc180,16,Aya's Galaxy ,1,2,,,,,,,,
2808,"Jan 10, 2021 04:10:10.304892936 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3147,1,0,8,0x000000000d4c0180,16,Aya's Galaxy ,1,2,,,,,,,,
2809,"Jan 10, 2021 04:10:10.321272452 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3148,1,0,8,0x000000000d4c4180,16,Aya's Galaxy ,1,2,,,,,,,,
2810,"Jan 10, 2021 04:10:10.337672017 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3149,1,0,8,0x000000000d4c8180,16,Aya's Galaxy ,1,2,,,,,,,,
2811,"Jan 10, 2021 04:10:10.353967943 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3150,1,0,8,0x000000000d4cc181,16,Aya's Galaxy ,1,2,,,,,,,,
2812,"Jan 10, 2021 04:10:10.370290531 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3151,1,0,8,0x000000000d4d0180,16,Aya's Galaxy ,1,2,,,,,,,,
2813,"Jan 10, 2021 04:10:10.385914498 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,3048,1,0,8,0x000000011d48d180,100,Aya's Galaxy ,,,,,,,,,,
2814,"Jan 10, 2021 04:10:10.388345527 EET",1c:3b:f3:f8:10:52,ff:ff:ff:ff:ff:ff,298,0,1c:3b:f3:f8:10:52,3363,1,0,8,0x00000047db73f14c,100,Krishna,1,2,,,,,,,,
2815,"Jan 10, 2021 04:10:10.389455385 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3152,1,0,8,0x000000000d4d4c03,16,Aya's Galaxy ,1,2,,,,,,,,
2816,"Jan 10, 2021 04:10:10.403114934 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3153,1,0,8,0x000000000d4d8180,16,Aya's Galaxy ,1,2,,,,,,,,
2817,"Jan 10, 2021 04:10:10.419509417 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3154,1,0,8,0x000000000d4dc180,16,Aya's Galaxy ,1,2,,,,,,,,
2818,"Jan 10, 2021 04:10:10.561113061 EET",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,1180,7,0,4,,,Vijay,,,,,,,,,,
2819,"Jan 10, 2021 04:10:10.732540474 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,4023,13,0,4,,,Dalal's,,,,,,,,,,
2820,"Jan 10, 2021 04:10:11.076503048 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,4025,2,0,4,,,Dalal's,,,,,,,,,,
2821,"Jan 10, 2021 04:10:11.348918329 EET",,2e:2d:27:08:51:e9,28,0,,,8,1,13,,,,,,,,,,,,,
2822,"Jan 10, 2021 04:10:12.040899431 EET",8a:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:98:6a,3896,9,0,8,0x0000000781a95207,100,,1,2,,,,,,,,
2823,"Jan 10, 2021 04:10:12.094730778 EET",84:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:98:6a,1241,9,0,8,0x0000000781a95a18,100,401 Prashanti,1,2,,,,,,,,
2824,"Jan 10, 2021 04:10:12.143090181 EET",8a:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:98:6a,3897,9,0,8,0x0000000781aae1a3,100,,1,2,,,,,,,,
2825,"Jan 10, 2021 04:10:12.197034488 EET",84:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:98:6a,1242,9,0,8,0x0000000781aaea29,100,401 Prashanti,1,2,,,,,,,,
2826,"Jan 10, 2021 04:10:12.245268224 EET",8a:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:98:6a,3898,9,0,8,0x0000000781ac7180,100,,1,2,,,,,,,,
2827,"Jan 10, 2021 04:10:12.620647684 EET",b0:95:75:27:fc:71,ff:ff:ff:ff:ff:ff,300,0,b0:95:75:27:fc:71,2105,10,0,8,0x0000003ebf00214b,100,Dr dinesh 601,1,2,,,,,,,,
2828,"Jan 10, 2021 04:10:12.723051618 EET",b0:95:75:27:fc:71,ff:ff:ff:ff:ff:ff,300,0,b0:95:75:27:fc:71,2106,10,0,8,0x0000003ebf01b149,100,Dr dinesh 601,1,2,,,,,,,,
2829,"Jan 10, 2021 04:10:12.952860330 EET",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,122,0,ff:ff:ff:ff:ff:ff,1306,5,0,4,,,Dalal's,,,,,,,,,,
2830,"Jan 10, 2021 04:10:12.954286409 EET",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,122,0,ff:ff:ff:ff:ff:ff,1307,5,0,4,,,Dalal's,,,,,,,,,,
2831,"Jan 10, 2021 04:10:12.955507065 EET",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,122,0,ff:ff:ff:ff:ff:ff,1308,5,0,4,,,Dalal's,,,,,,,,,,
2832,"Jan 10, 2021 04:10:12.956462433 EET",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,122,0,ff:ff:ff:ff:ff:ff,1309,5,0,4,,,Dalal's,,,,,,,,,,
2833,"Jan 10, 2021 04:10:12.957498486 EET",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,115,0,ff:ff:ff:ff:ff:ff,1310,5,0,4,,,,,,,,,,,,,
2834,"Jan 10, 2021 04:10:12.958495751 EET",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,115,0,ff:ff:ff:ff:ff:ff,1311,5,0,4,,,,,,,,,,,,,
2835,"Jan 10, 2021 04:10:12.960778613 EET",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,115,0,ff:ff:ff:ff:ff:ff,1313,5,0,4,,,,,,,,,,,,,
2836,"Jan 10, 2021 04:10:12.965974284 EET",,84:d8:1b:25:94:29,28,0,,,5,1,13,,,,,,,,,,,,,
2837,"Jan 10, 2021 04:10:12.970346377 EET",,84:d8:1b:25:94:29,28,0,,,5,1,13,,,,,,,,,,,,,
2838,"Jan 10, 2021 04:10:13.097470077 EET",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,285,0,80:1f:02:e9:f4:68,1255,11,0,8,0x00000047dbc2117c,100,Pradnya,1,2,,,,,,,,
2839,"Jan 10, 2021 04:10:13.126182015 EET",b0:4e:26:27:69:f1,ff:ff:ff:ff:ff:ff,270,0,b0:4e:26:27:69:f1,1815,11,0,8,0x00000025333e01a4,100,VVM,1,2,,,,,,,,
2840,"Jan 10, 2021 04:10:13.160805188 EET",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,1257,11,0,4,,,Vijay,,,,,,,,,,
2841,"Jan 10, 2021 04:10:13.329953483 EET",8a:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:94:29,818,6,0,8,0x00000047e5159180,100,,1,2,,,,,,,,
2842,"Jan 10, 2021 04:10:13.381729787 EET",84:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:94:29,2364,6,0,8,0x00000047e51591e1,100,402 Prashanti,1,2,,,,,,,,
2843,"Jan 10, 2021 04:10:13.415870026 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,1350,6,0,8,0x0000001422a9c141,100,Den speaker.o,,,,,,,,,,
2844,"Jan 10, 2021 04:10:13.432246646 EET",8a:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:94:29,819,6,0,8,0x00000047e5172180,100,,1,2,,,,,,,,
2845,"Jan 10, 2021 04:10:13.484086884 EET",84:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:94:29,2365,6,0,8,0x00000047e51721bc,100,402 Prashanti,1,2,,,,,,,,
2846,"Jan 10, 2021 04:10:13.518281141 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,1359,6,0,8,0x0000001422ab5141,100,Den speaker.o,,,,,,,,,,
2847,"Jan 10, 2021 04:10:13.622837667 EET",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,122,0,ff:ff:ff:ff:ff:ff,1369,12,0,4,,,Dalal's,,,,,,,,,,
2848,"Jan 10, 2021 04:10:13.624414541 EET",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,122,0,ff:ff:ff:ff:ff:ff,1370,12,0,4,,,Dalal's,,,,,,,,,,
2849,"Jan 10, 2021 04:10:13.625518951 EET",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,122,0,ff:ff:ff:ff:ff:ff,1371,12,0,4,,,Dalal's,,,,,,,,,,
2850,"Jan 10, 2021 04:10:13.626627072 EET",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,122,0,ff:ff:ff:ff:ff:ff,1372,12,0,4,,,Dalal's,,,,,,,,,,
2851,"Jan 10, 2021 04:10:13.627616795 EET",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,115,0,ff:ff:ff:ff:ff:ff,1373,12,0,4,,,,,,,,,,,,,
2852,"Jan 10, 2021 04:10:13.628529623 EET",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,115,0,ff:ff:ff:ff:ff:ff,1374,12,0,4,,,,,,,,,,,,,
2853,"Jan 10, 2021 04:10:13.629559177 EET",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,115,0,ff:ff:ff:ff:ff:ff,1375,12,0,4,,,,,,,,,,,,,
2854,"Jan 10, 2021 04:10:13.630596487 EET",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,115,0,ff:ff:ff:ff:ff:ff,1376,12,0,4,,,,,,,,,,,,,
2855,"Jan 10, 2021 04:10:13.843684485 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3361,1,0,8,0x000000000d820180,16,Aya's Galaxy ,1,2,,,,,,,,
2856,"Jan 10, 2021 04:10:13.860113353 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3362,1,0,8,0x000000000d824180,16,Aya's Galaxy ,1,2,,,,,,,,
2857,"Jan 10, 2021 04:10:13.867418096 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,3082,1,0,8,0x000000011d7df180,100,Aya's Galaxy ,,,,,,,,,,
2858,"Jan 10, 2021 04:10:13.870095977 EET",1c:3b:f3:f8:10:52,ff:ff:ff:ff:ff:ff,298,0,1c:3b:f3:f8:10:52,3397,1,0,8,0x00000047dba9116c,100,Krishna,1,2,,,,,,,,
2859,"Jan 10, 2021 04:10:13.876508560 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3363,1,0,8,0x000000000d828180,16,Aya's Galaxy ,1,2,,,,,,,,
2860,"Jan 10, 2021 04:10:13.892880687 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3364,1,0,8,0x000000000d82c180,16,Aya's Galaxy ,1,2,,,,,,,,
2861,"Jan 10, 2021 04:10:13.909265380 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3365,1,0,8,0x000000000d830180,16,Aya's Galaxy ,1,2,,,,,,,,
2862,"Jan 10, 2021 04:10:13.925652035 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3366,1,0,8,0x000000000d834180,16,Aya's Galaxy ,1,2,,,,,,,,
2863,"Jan 10, 2021 04:10:13.942033851 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3367,1,0,8,0x000000000d838180,16,Aya's Galaxy ,1,2,,,,,,,,
2864,"Jan 10, 2021 04:10:13.958420479 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3368,1,0,8,0x000000000d83c180,16,Aya's Galaxy ,1,2,,,,,,,,
2865,"Jan 10, 2021 04:10:13.969818182 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,3083,1,0,8,0x000000011d7f8180,100,Aya's Galaxy ,,,,,,,,,,
2866,"Jan 10, 2021 04:10:13.972452466 EET",1c:3b:f3:f8:10:52,ff:ff:ff:ff:ff:ff,298,0,1c:3b:f3:f8:10:52,3398,1,0,8,0x00000047dbaaa175,100,Krishna,1,2,,,,,,,,
2867,"Jan 10, 2021 04:10:13.974845078 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3369,1,0,8,0x000000000d840180,16,Aya's Galaxy ,1,2,,,,,,,,
2868,"Jan 10, 2021 04:10:13.991171512 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3370,1,0,8,0x000000000d844181,16,Aya's Galaxy ,1,2,,,,,,,,
2869,"Jan 10, 2021 04:10:14.007561685 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3371,1,0,8,0x000000000d848180,16,Aya's Galaxy ,1,2,,,,,,,,
2870,"Jan 10, 2021 04:10:14.023956739 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3372,1,0,8,0x000000000d84c180,16,Aya's Galaxy ,1,2,,,,,,,,
2871,"Jan 10, 2021 04:10:14.040345714 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3373,1,0,8,0x000000000d850180,16,Aya's Galaxy ,1,2,,,,,,,,
2872,"Jan 10, 2021 04:10:14.056709497 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3374,1,0,8,0x000000000d854180,16,Aya's Galaxy ,1,2,,,,,,,,
2873,"Jan 10, 2021 04:10:14.072185139 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,3084,1,0,8,0x000000011d811180,100,Aya's Galaxy ,,,,,,,,,,
2874,"Jan 10, 2021 04:10:14.073307463 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3375,1,0,8,0x000000000d85825d,16,Aya's Galaxy ,1,2,,,,,,,,
2875,"Jan 10, 2021 04:10:14.357380984 EET",,58:c1:7a:0c:e3:80,28,0,,,13,1,12,,,,,,,,,,,,,
2876,"Jan 10, 2021 04:10:14.357845437 EET",,58:c1:7a:0c:e3:80,28,0,,,13,1,12,,,,,,,,,,,,,
2877,"Jan 10, 2021 04:10:14.358419480 EET",,58:c1:7a:0c:e3:80,28,0,,,13,1,12,,,,,,,,,,,,,
2878,"Jan 10, 2021 04:10:14.459164080 EET",,58:c1:7a:0c:e3:80,28,0,,,13,1,12,,,,,,,,,,,,,
2879,"Jan 10, 2021 04:10:15.055806341 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,4056,8,0,4,,,Dalal's,,,,,,,,,,
2880,"Jan 10, 2021 04:10:15.674055166 EET",84:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:98:6a,1295,9,0,8,0x0000000781e00180,100,401 Prashanti,1,2,,,,,,,,
2881,"Jan 10, 2021 04:10:15.724548743 EET",8a:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:98:6a,3932,9,0,8,0x0000000781e19180,100,,1,2,,,,,,,,
2882,"Jan 10, 2021 04:10:15.776301692 EET",84:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:98:6a,1296,9,0,8,0x0000000781e19180,100,401 Prashanti,1,2,,,,,,,,
2883,"Jan 10, 2021 04:10:15.826928525 EET",8a:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:98:6a,3933,9,0,8,0x0000000781e32180,100,,1,2,,,,,,,,
2884,"Jan 10, 2021 04:10:15.878604245 EET",84:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:98:6a,1297,9,0,8,0x0000000781e32180,100,401 Prashanti,1,2,,,,,,,,
2885,"Jan 10, 2021 04:10:16.170207578 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3503,4,0,8,0x000000000da58180,16,Aya's Galaxy ,1,2,,,,,,,,
2886,"Jan 10, 2021 04:10:16.307068772 EET",b0:95:75:27:fc:71,ff:ff:ff:ff:ff:ff,300,0,b0:95:75:27:fc:71,2141,10,0,8,0x0000003ebf38616c,100,Dr dinesh 601,1,2,,,,,,,,
2887,"Jan 10, 2021 04:10:16.409408112 EET",b0:95:75:27:fc:71,ff:ff:ff:ff:ff:ff,300,0,b0:95:75:27:fc:71,2142,10,0,8,0x0000003ebf39f16e,100,Dr dinesh 601,1,2,,,,,,,,
2888,"Jan 10, 2021 04:10:16.496956663 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,4067,5,0,4,,,Dalal's,,,,,,,,,,
2889,"Jan 10, 2021 04:10:16.812400093 EET",b0:4e:26:27:69:f1,ff:ff:ff:ff:ff:ff,270,0,b0:4e:26:27:69:f1,1857,11,0,8,0x00000025337641a3,100,VVM,1,2,,,,,,,,
2890,"Jan 10, 2021 04:10:16.914790503 EET",b0:4e:26:27:69:f1,ff:ff:ff:ff:ff:ff,270,0,b0:4e:26:27:69:f1,1858,11,0,8,0x000000253377d18c,100,VVM,1,2,,,,,,,,
2891,"Jan 10, 2021 04:10:16.999879930 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,1482,6,0,8,0x0000001422e07141,100,Den speaker.o,,,,,,,,,,
2892,"Jan 10, 2021 04:10:17.013895381 EET",8a:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:94:29,854,6,0,8,0x00000047e54dd180,100,,1,2,,,,,,,,
2893,"Jan 10, 2021 04:10:17.065667378 EET",84:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:94:29,2402,6,0,8,0x00000047e54dd180,100,402 Prashanti,1,2,,,,,,,,
2894,"Jan 10, 2021 04:10:17.102261286 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,1483,6,0,8,0x0000001422e20141,100,Den speaker.o,,,,,,,,,,
2895,"Jan 10, 2021 04:10:17.116212320 EET",8a:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:94:29,855,6,0,8,0x00000047e54f6180,100,,1,2,,,,,,,,
2896,"Jan 10, 2021 04:10:17.168005581 EET",84:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:94:29,2403,6,0,8,0x00000047e54f6180,100,402 Prashanti,1,2,,,,,,,,
2897,"Jan 10, 2021 04:10:17.204643303 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,1484,6,0,8,0x0000001422e39142,100,Den speaker.o,,,,,,,,,,
2898,"Jan 10, 2021 04:10:17.228435313 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,4073,12,0,4,,,Dalal's,,,,,,,,,,
2899,"Jan 10, 2021 04:10:17.350551384 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,4074,12,0,4,,,Dalal's,,,,,,,,,,
2900,"Jan 10, 2021 04:10:17.497319220 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3584,1,0,8,0x000000000db9c180,16,Aya's Galaxy ,1,2,,,,,,,,
2901,"Jan 10, 2021 04:10:17.513703673 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3585,1,0,8,0x000000000dba0180,16,Aya's Galaxy ,1,2,,,,,,,,
2902,"Jan 10, 2021 04:10:17.530016160 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3586,1,0,8,0x000000000dba4180,16,Aya's Galaxy ,1,2,,,,,,,,
2903,"Jan 10, 2021 04:10:17.546497367 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3587,1,0,8,0x000000000dba8180,16,Aya's Galaxy ,1,2,,,,,,,,
2904,"Jan 10, 2021 04:10:17.553836565 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,3118,1,0,8,0x000000011db63180,100,Aya's Galaxy ,,,,,,,,,,
